2017-02-28T17:16:47Z,2017-02-27T13:03:33Z,http://arxiv.org/abs/1702.08262v1,http://arxiv.org/pdf/1702.08262v1,"Sequential Discrete Kalman Filter for Real-Time State Estimation in
  Power Distribution Systems: Theory and Implementation","This paper demonstrates the feasibility of implementing Real-Time State
Estimators (RTSEs) for Active Distribution Networks (ADNs) in
Field-Programmable Gate Arrays (FPGAs) by presenting an operational prototype.
The prototype is based on a Linear State Estimator (LSE) that uses
synchrophasor measurements from Phasor Measurement Units (PMUs). The underlying
algorithm is the Sequential Discrete Kalman Filter (SDKF) an equivalent
formulation of the Discrete Kalman Filter (DKF) for the case of uncorrelated
measurement noise. In this regard this work formally proves the equivalence
the SDKF and the DKF and highlights the suitability of the SDKF for an FPGA
implementation by means of a computational complexity analysis. The developed
prototype is validated using a case study adapted from the IEEE 34-node
distribution test feeder.",Andreas Martin Kettner|Mario Paolone,stat.AP
2017-02-28T17:16:47Z,2017-02-27T08:33:26Z,http://arxiv.org/abs/1702.08185v1,http://arxiv.org/pdf/1702.08185v1,An update on statistical boosting in biomedicine,"Statistical boosting algorithms have triggered a lot of research during the
last decade. They combine a powerful machine-learning approach with classical
statistical modelling offering various practical advantages like automated
variable selection and implicit regularization of effect estimates. They are
extremely flexible as the underlying base-learners (regression functions
defining the type of effect for the explanatory variables) can be combined with
any kind of loss function (target function to be optimized defining the type
of regression setting). In this review article we highlight the most recent
methodological developments on statistical boosting regarding variable
selection functional regression and advanced time-to-event modelling.
Additionally we provide a short overview on relevant applications of
statistical boosting in biomedicine.",Andreas Mayr|Benjamin Hofner|Elisabeth Waldmann|Tobias Hepp|Olaf Gefeller|Matthias Schmid,stat.AP|stat.CO|stat.ML
2017-02-28T17:16:47Z,2017-02-27T04:17:36Z,http://arxiv.org/abs/1702.08140v1,http://arxiv.org/pdf/1702.08140v1,"A mixture model approach to infer land-use influence on point referenced
  water quality","The assessment of water quality across space and time is of considerable
interest for both agricultural and public health reasons. The standard method
to assess the water quality of a catchment or a group of catchments usually
involves collecting point measurements of water quality and other additional
information such as the date and time of measurements rainfall amounts the
land-use and soil-type of the catchment and the elevation. Some of this
auxiliary information will be point data measured at the exact location
whereas other such as land-use will be areal data often in a compositional
format. Two problems arise if analysts try to incorporate this information into
a statistical model in order to predict (for example) the influence of land-use
on water quality. First is the spatial change of support problem that arises
when using areal data to predict outcomes at point locations. Secondly the
physical process driving water quality is not compositional rather it is the
observation process that provides compositional data. In this paper we present
an approach that accounts for these two issues by using a latent variable to
identify the land-use that most likely influences water quality. This latent
variable is used in a spatial mixture model to help estimate the influence of
land-use on water quality. We demonstrate the potential of this approach with
data from a water quality research study in the Mount Lofty range in South
Australia.",Adrien Ickowicz|Jessica H. Ford|Keith R. Hayes,stat.AP|stat.CO
2017-02-28T17:16:47Z,2017-02-26T21:23:33Z,http://arxiv.org/abs/1702.08088v1,http://arxiv.org/pdf/1702.08088v1,"Selection of training populations (and other subset selection problems)
  with an accelerated genetic algorithm (STPGA: An R-package for selection of
  training populations with a genetic algorithm)","Optimal subset selection is an important task that has numerous algorithms
designed for it and has many application areas. STPGA contains a special
genetic algorithm supplemented with a tabu memory property (that keeps track of
previously tried solutions and their fitness for a number of iterations) and
with a regression of the fitness of the solutions on their coding that is used
to form the ideal estimated solution (look ahead property) to search for
solutions of generic optimal subset selection problems. I have initially
developed the programs for the specific problem of selecting training
populations for genomic prediction or association problems therefore I give
discussion of the theory behind optimal design of experiments to explain the
default optimization criteria in STPGA and illustrate the use of the programs
in this endeavor. Nevertheless I have picked a few other areas of application:
supervised and unsupervised variable selection based on kernel alignment
supervised variable selection with design criteria influential observation
identification for regression solving mixed integer quadratic optimization
problems balancing gains and inbreeding in a breeding population. Some of
these illustrations pertain new statistical approaches.",Deniz Akdemir,stat.ME|cs.LG|q-bio.GN|q-bio.QM|stat.AP
2017-02-28T17:16:47Z,2017-02-26T03:10:41Z,http://arxiv.org/abs/1702.07981v1,http://arxiv.org/pdf/1702.07981v1,"BayCount: A Bayesian Decomposition Method for Inferring Tumor
  Heterogeneity using RNA-Seq Counts","Tumor is heterogeneous - a tumor sample usually consists of a set of
subclones with distinct transcriptional profiles and potentially different
degrees of aggressiveness and responses to drugs. Understanding tumor
heterogeneity is therefore critical to precise cancer prognosis and treatment.
In this paper we introduce BayCount a Bayesian decomposition method to infer
tumor heterogeneity with highly over-dispersed RNA sequencing count data. Using
negative binomial factor analysis BayCount takes into account both the
between-sample and gene-specific random effects on raw counts of sequencing
reads mapped to each gene. For posterior inference we develop an efficient
compound Poisson based blocked Gibbs sampler. Through extensive simulation
studies and analysis of The Cancer Genome Atlas lung cancer and kidney cancer
RNA sequencing count data we show that BayCount is able to accurately estimate
the number of subclones the proportions of these subclones in each tumor
sample and the gene expression profiles in each subclone. Our method
represents the first effort in characterizing tumor heterogeneity using RNA
sequencing count data that simultaneously removes the need of normalizing the
counts achieves statistical robustness and obtains biologically and
clinically meaningful insights.",Fangzheng Xie|Mingyuan Zhou|Yanxun Xu,stat.AP
2017-02-28T17:16:47Z,2017-02-25T15:56:33Z,http://arxiv.org/abs/1702.07909v1,http://arxiv.org/pdf/1702.07909v1,Analysis of Urban Vibrancy and Safety in Philadelphia,"Statistical analyses of urban environments have been recently improved
through publicly available high resolution data and mapping technologies that
have adopted across industries. These technologies allow us to create metrics
to empirically investigate urban design principles of the past half-century.
Philadelphia is an interesting case study for this work with its rapid urban
development and population increase in the last decade. We focus on features of
what urban planners call {\it vibrancy}: measures of positive healthy activity
or energy in an area. Historically vibrancy has been very challenging to
measure empirically. We explore the association between safety (violent and
non-violent crime) and features of local neighborhood vibrancy such as
population economic measures and land use zoning. Despite rhetoric about the
negative effects of population density in the 1960s and 70s we find very
little association between crime and population density. Measures based on land
use zoning are not an adequate description of local vibrancy and so we
construct a database and set of measures of business activity in each
neighborhood. We employ several matching analyses within census block groups to
explore the relationship between neighborhood vibrancy and safety at a higher
resolution. We find that neighborhoods with more vacancy have higher crime but
within neighborhoods crimes tend not to be located near vacant properties. We
also find that more crimes occur near business locations but businesses that
are active (open) for longer periods are associated with fewer crimes.",Colman Humphrey|Shane T. Jensen|Dylan Small|Rachel Thurston,stat.AP
2017-02-28T17:16:47Z,2017-02-25T10:26:59Z,http://arxiv.org/abs/1702.07869v1,http://arxiv.org/pdf/1702.07869v1,Signal Denoising Using the Minimum-Probability-of-Error Criterion,"We address the problem of signal denoising via transform-domain shrinkage
based on a novel $\textit{risk}$ criterion called the minimum probability of
error (MPE) which measures the probability that the estimated parameter lies
outside an $\epsilon$-neighborhood of the actual value. However the MPE
similar to the mean-squared error (MSE) depends on the ground-truth parameter
and has to be estimated from the noisy observations. We consider linear
shrinkage-based denoising functions wherein the optimum shrinkage parameter is
obtained by minimizing an estimate of the MPE. When the probability of error is
integrated over $\epsilon$ it leads to the expected $\ell_1$ distortion. The
proposed MPE and $\ell_1$ distortion formulations are applicable to various
noise distributions by invoking a Gaussian mixture model approximation. Within
the realm of MPE we also develop an extension of the transform-domain
shrinkage by grouping transform coefficients resulting in $\textit{subband
shrinkage}$. The denoising performance obtained within the proposed framework
is shown to be better than that obtained using the minimum MSE-based approaches
formulated within $\textbf{$\textit {Stein's unbiased risk estimation}$}$
(SURE) framework especially in the low measurement signal-to-noise ratio (SNR)
regime. Performance comparison with three state-of-the-art denoising
algorithms carried out on electrocardiogram signals and two test signals taken
from the $\textit{Wavelab}$ toolbox exhibits that the MPE framework results in
consistent SNR gains for input SNRs below $5$ dB.",Jishnu Sadasivan|Subhadip Mukherjee|Chandra Sekhar Seelamantula,stat.AP
2017-02-28T17:16:47Z,2017-02-24T05:16:23Z,http://arxiv.org/abs/1702.07465v1,http://arxiv.org/pdf/1702.07465v1,PairClone: A Bayesian Subclone Caller Based on Mutation Pairs,"Tumor cell populations can be thought of as being composed of homogeneous
cell subpopulations with each subpopulation being characterized by overlapping
sets of single nucleotide variants (SNVs). Such subpopulations are known as
subclones and are an important target for precision medicine. Reconstructing
such subclones from next-generation sequencing (NGS) data is one of the major
challenges in precision medicine. We present PairClone as a new tool to
implement this reconstruction. The main idea of PairClone is to model short
reads mapped to pairs of proximal SNVs. In contrast most existing methods use
only marginal reads for unpaired SNVs. Using Bayesian nonparametric models we
estimate posterior probabilities of the number genotypes and population
frequencies of subclones in one or more tumor sample. We use the categorical
Indian buffet process (cIBP) as a prior probability model for subclones that
are represented as vectors of categorical matrices that record the
corresponding sets of mutation pairs. Performance of PairClone is assessed
using simulated and real datasets. An open source software package can be
obtained at http://www.compgenome.org/pairclone.",Tianjian Zhou|Peter Mueller|Subhajit Sengupta|Yuan Ji,stat.AP
2017-02-28T17:16:47Z,2017-02-23T23:25:32Z,http://arxiv.org/abs/1702.07422v1,http://arxiv.org/pdf/1702.07422v1,"sourceR: Classification and Source Attribution of Infectious Agents
  among Heterogeneous Populations","Zoonotic diseases are a major cause of morbidity and productivity losses in
both humans and animal populations. Identifying the source of food-borne
zoonoses (e.g. an animal reservoir or food product) is crucial for the
identification and prioritisation of food safety interventions. For many
zoonotic diseases it is difficult to attribute human cases to sources of
infection because there is little epidemiological information on the cases.
However microbial strain typing allows zoonotic pathogens to be categorised
and the relative frequencies of the strain types among the sources and in human
cases allows inference on the likely source of each infection. We introduce
sourceR an R package for quantitative source attribution aimed at food-borne
diseases. It implements a fully joint Bayesian model using strain-typed
surveillance data from both human cases and source samples capable of
identifying important sources of infection. The model measures the force of
infection from each source allowing for varying survivability pathogenicity
and virulence of pathogen strains and varying abilities of the sources to act
as vehicles of infection. A Bayesian non-parametric (Dirichlet process)
approach is used to cluster pathogen strain types by epidemiological behaviour
avoiding model overfitting and allowing detection of strain types associated
with potentially high 'virulence'.
  sourceR is demonstrated using Campylobacter jejuni isolate data collected in
New Zealand between 2005 and 2008. It enables straightforward attribution of
cases of zoonotic infection to putative sources of infection by epidemiologists
and public health decision makers. As sourceR develops we intend it to become
an important and flexible resource for food-borne disease attribution studies.",Poppy Miller|Jonathan Marshall|Nigel French|Chris Jewell,stat.AP
2017-02-28T17:16:47Z,2017-02-23T18:24:58Z,http://arxiv.org/abs/1702.07326v1,http://arxiv.org/pdf/1702.07326v1,"Time-Series Adaptive Estimation of Vaccination Uptake Using Web Search
  Queries","Estimating vaccination uptake is an integral part of ensuring public health.
It was recently shown that vaccination uptake can be estimated automatically
from web data instead of slowly collected clinical records or population
surveys. All prior work in this area assumes that features of vaccination
uptake collected from the web are temporally regular. We present the first ever
method to remove this assumption from vaccination uptake estimation: our method
dynamically adapts to temporal fluctuations in time series web data used to
estimate vaccination uptake. We show our method to outperform the state of the
art compared to competitive baselines that use not only web data but also
curated clinical data. This performance improvement is more pronounced for
vaccines whose uptake has been irregular due to negative media attention (HPV-1
and HPV-2) problems in vaccine supply (DiTeKiPol) and targeted at children of
12 years old (whose vaccination is more irregular compared to younger
children).",Niels Dalum Hansen|Kåre Mølbak|Ingemar J. Cox|Christina Lioma,cs.IR|q-bio.QM|stat.AP
