2017-02-28T17:18:45Z,2017-02-27T10:01:36Z,http://arxiv.org/abs/1702.08211v1,http://arxiv.org/pdf/1702.08211v1,"Online Nonparametric Learning Chaining and the Role of Partial
  Feedback","We investigate contextual online learning with nonparametric (Lipschitz)
comparison classes under different assumptions on losses and feedback
information. For full information feedback and Lipschitz losses we
characterize the minimax regret up to log factors by proving an upper bound
matching a previously known lower bound. In a partial feedback model motivated
by second-price auctions we prove upper bounds for Lipschitz and
semi-Lipschitz losses that improve on the known bounds for standard bandit
feedback. Our analysis combines novel results for contextual second-price
auctions with a novel algorithmic approach based on chaining. When the context
space is Euclidean our chaining approach is efficient and delivers an even
better regret bound.",Nicolò Cesa-Bianchi|Pierre Gaillard|Claudio Gentile|Sébastien Gerchinovitz,stat.ML|cs.LG|math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-26T22:59:02Z,http://arxiv.org/abs/1702.08109v1,http://arxiv.org/pdf/1702.08109v1,Constrained Maximum Likelihood Estimators for Densities,"We put forward a framework for nonparametric density estimation in situations
where the sample is supplemented by information and assumptions about shape
support continuity slope location of modes density values etc. These
supplements are incorporated as constraints that in conjunction with a maximum
likelihood criterion lead to constrained infinite-dimensional optimization
problems that we formulate over spaces of semicontinuous functions. These
spaces when equipped with an appropriate metric offer a series of advantages
including simple conditions for existence of estimators and their limits and
in particular guarantee the convergence of modes of densities. Relying on the
approximation theory---epi-convergence---for optimization problems we provide
general conditions under which estimators subject to essentially arbitrary
constraints are consistent and illustrate the framework with a number of
examples that span classical and novel shape constraints.",Johannes O. Royset|Roger J-B Wets,math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-25T14:53:53Z,http://arxiv.org/abs/1702.07899v1,http://arxiv.org/pdf/1702.07899v1,"Are there needles in a moving haystack? Adaptive sensing for detection
  of dynamically evolving signals","In this paper we investigate the problem of detecting dynamically evolving
signals. We model the signal as an $n$ dimensional vector that is either zero
or has $s$ non-zero components. At each time step $t\in \mathbb{N}$ the
non-zero components change their location independently with probability $p$.
The statistical problem is to decide whether the signal is a zero vector or in
fact it has non-zero components. This decision is based on $m$ noisy
observations of individual signal components collected at times $t=1\ldotsm$.
We consider two different sensing paradigms namely adaptive and non-adaptive
sensing. For non-adaptive sensing the choice of components to measure has to be
decided before the data collection process started while for adaptive sensing
one can adjust the sensing process based on observations collected earlier. We
characterize the difficulty of this detection problem in both sensing paradigms
in terms of the aforementioned parameters with special interest to the speed
of change of the active components. In addition we provide an adaptive sensing
algorithm for this problem and contrast its performance to that of non-adaptive
detection algorithms.",Rui M. Castro|Ervin Tánczos,math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-24T23:43:06Z,http://arxiv.org/abs/1702.07803v1,http://arxiv.org/pdf/1702.07803v1,Nonparanormal Information Estimation,"We study the problem of using i.i.d. samples from an unknown multivariate
probability distribution $p$ to estimate the mutual information of $p$. This
problem has recently received attention in two settings: (1) where $p$ is
assumed to be Gaussian and (2) where $p$ is assumed only to lie in a large
nonparametric smoothness class. Estimators proposed for the Gaussian case
converge in high dimensions when the Gaussian assumption holds but are
brittle failing dramatically when $p$ is not Gaussian. Estimators proposed for
the nonparametric case fail to converge with realistic sample sizes except in
very low dimensions. As a result there is a lack of robust mutual information
estimators for many realistic data. To address this we propose estimators for
mutual information when $p$ is assumed to be a nonparanormal (a.k.a. Gaussian
copula) model a semiparametric compromise between Gaussian and nonparametric
extremes. Using theoretical bounds and experiments we show these estimators
strike a practical balance between robustness and scaling with dimensionality.",Shashank Singh|Barnabás Pøczos,math.ST|cs.IT|math.IT|stat.ML|stat.TH
2017-02-28T17:18:45Z,2017-02-24T23:31:04Z,http://arxiv.org/abs/1702.07801v1,http://arxiv.org/pdf/1702.07801v1,"Consistent structure estimation of exponential-family random graph
  models with additional structure","We consider the challenging problem of statistical inference for
exponential-family random graph models given one observation of a random graph
with complex dependence (e.g. transitivity). To facilitate statistical
inference we endow random graphs with additional structure. The basic idea is
that random graphs are composed of subgraphs with complex dependence. We have
shown elsewhere that when the composition of random graphs is known
$M$-estimators of canonical and curved exponential families with complex
dependence are consistent. In practice the composition is known in some
applications but is unknown in others. If the composition is unknown the
first and foremost question is whether it can be recovered. The main
consistency results of the paper show that it is possible to do so as long as
exponential families satisfy weak dependence and smoothness conditions. These
results confirm that exponential-family random graph models with additional
structure constitute a promising direction of statistical network analysis.",Michael Schweinberger,math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-24T22:55:56Z,http://arxiv.org/abs/1702.07795v1,http://arxiv.org/pdf/1702.07795v1,A Study of the Allan Variance for Constant-Mean Non-Stationary Processes,"The Allan Variance (AV) is a widely used quantity in areas focusing on error
measurement as well as in the general analysis of variance for autocorrelated
processes in domains such as engineering and more specifically metrology. The
form of this quantity is widely used to detect noise patterns and indications
of stability within signals. However the properties of this quantity are not
known for commonly occurring processes whose covariance structure is
non-stationary and in these cases an erroneous interpretation of the AV could
lead to misleading conclusions. This paper generalizes the theoretical form of
the AV to some non-stationary processes while at the same time being valid also
for weakly stationary processes. Some simulation examples show how this new
form can help to understand the processes for which the AV is able to
distinguish these from the stationary cases and hence allow for a better
interpretation of this quantity in applied cases.",Haotian Xu|Stéphane Guerrier|Roberto Molinari|Yuming Zhang,math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-24T02:09:04Z,http://arxiv.org/abs/1702.07448v1,http://arxiv.org/pdf/1702.07448v1,"Optimal Bayesian Minimax Rates for Unconstrained Large Covariance
  Matrices","We obtain the optimal Bayesian minimax rate for the unconstrained large
covariance matrix of multivariate normal sample with mean zero when both the
sample size n and the dimension p of the covariance matrix tend to
infinity. Traditionally the posterior convergence rate is used to compare the
frequentist asymptotic performance of priors but defining the optimality with
it is elusive. We propose a new decision theoretic framework for prior
selection and define Bayesian minimax rate. Under the proposed framework we
obtain the optimal Bayesian minimax rate for the spectral norm for all rates of
p. We also considered Frobenius norm Bregman divergence and squared
log-determinant loss and obtain the optimal Bayesian minimax rate under certain
rate conditions on p. A simulation study is conducted to support the
theoretical results.",Kyoungjae Lee|Jaeyong Lee,math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-23T13:49:57Z,http://arxiv.org/abs/1702.07211v1,http://arxiv.org/pdf/1702.07211v1,A minimax and asymptotically optimal algorithm for stochastic bandits,"We propose the kl-UCB ++ algorithm for regret minimization in stochastic
bandit models with exponential families of distributions. We prove that it is
simultaneously asymptotically optimal (in the sense of Lai and Robbins' lower
bound) and minimax optimal. This is the first algorithm proved to enjoy these
two properties at the same time. This work thus merges two different lines of
research with simple proofs involving no complexity overhead.",Pierre Ménard|Aurélien Garivier,stat.ML|cs.LG|math.ST|stat.TH
2017-02-28T17:18:45Z,2017-02-23T07:22:32Z,http://arxiv.org/abs/1702.07118v1,http://arxiv.org/pdf/1702.07118v1,Warped metrics for location-scale models,"This paper argues that a class of Riemannian metrics called warped metrics
plays a fundamental role in statistical problems involving location-scale
models. The paper reports three new results : i) the Rao-Fisher metric of any
location-scale model is a warped metric provided that this model satisfies a
natural invariance condition ii) the analytic expression of the sectional
curvature of this metric iii) the exact analytic solution of the geodesic
equation of this metric. The paper applies these new results to several
examples of interest where it shows that warped metrics turn location-scale
models into complete Riemannian manifolds of negative sectional curvature. This
is a very suitable situation for developing algorithms which solve problems of
classification and on-line estimation. Thus by revealing the connection
between warped metrics and location-scale models the present paper paves the
way to the introduction of new efficient statistical algorithms.",Salem Said|Yannick Berthoumieu,math.ST|math.DG|stat.TH
2017-02-28T17:18:45Z,2017-02-23T03:31:22Z,http://arxiv.org/abs/1702.07082v1,http://arxiv.org/pdf/1702.07082v1,"Distributions and Statistical Power of Optimal Signal-Detection Methods
  In Finite Cases","In big data analysis for detecting rare and weak signals among $n$ features
some grouping-test methods such as Higher Criticism test (HC) Berk-Jones test
(B-J) and $\phi$-divergence test share the similar asymptotical optimality
when $n \rightarrow \infty$. However in practical data analysis $n$ is
frequently small and moderately large at most. In order to properly apply these
optimal tests and wisely choose them for practical studies it is important to
know how to get the p-values and statistical power of them. To address this
problem in an even broader context this paper provides analytical solutions
for a general family of goodness-of-fit (GOF) tests which covers these optimal
tests. For any given i.i.d. and continuous distributions of the input test
statistics of the $n$ features both p-value and statistical power of such a
GOF test can be calculated. By calculation we compared the finite-sample
performances of asymptotically optimal tests under the normal mixture
alternative. Results show that HC is the best choice when signals are rare
while B-J is more robust over various signal patterns. In the application to a
real genome-wide association study results illustrate that the p-value
calculation works well and the optimal tests have potentials for detecting
novel disease genes with weak genetic effects. The calculations have been
implemented in an R package SetTest and published on the CRAN.",Hong Zhang|Jiashun Jin|Zheyang Wu,math.ST|stat.TH
2017-02-28T17:18:49Z,2017-02-26T20:06:00Z,http://arxiv.org/abs/1702.07027v2,http://arxiv.org/pdf/1702.07027v2,Nonparametric Inference via Bootstrapping the Debiased Estimator,"In this paper we propose to construct confidence bands by bootstrapping the
debiased kernel density estimator (for density estimation) and the debiased
local polynomial regression estimator (for regression analysis). The idea of
using a debiased estimator was first introduced in Calonico et al. (2015)
where they construct a confidence interval of the density function (and
regression function) at a given point by explicitly estimating stochastic
variations. We extend their ideas and propose a bootstrap approach for
constructing confidence bands that is uniform for every point in the support.
We prove that the resulting bootstrap confidence band is asymptotically valid
and is compatible with most tuning parameter selection approaches such as the
rule of thumb and cross-validation. We further generalize our method to
confidence sets of density level sets and inverse regression problems.
Simulation studies confirm the validity of the proposed confidence bands/sets.",Yen-Chi Chen,"stat.ME|math.ST|stat.TH|Primary 62G15, secondary 62G09, 62G07, 62G08"
2017-02-28T17:18:49Z,2017-02-22T19:25:29Z,http://arxiv.org/abs/1702.06975v1,http://arxiv.org/pdf/1702.06975v1,"High dimensional deformed rectangle matrices with applications in matrix
  denoising","We consider the recovery of a low rank $M \times N$ matrix $S$ from its noisy
observation $\tilde{S}$ in two different regimes. Under the assumption that $M$
is comparable to $N$ we propose two optimal estimators for $S$. Our analysis
rely on the local behavior of the large dimensional rectangle matrices with
finite rank perturbation. We also derive the convergent limits and rates for
the singular values and vectors of such matrices.",Xiucai Ding,math.ST|stat.TH
2017-02-28T17:18:49Z,2017-02-22T19:22:55Z,http://arxiv.org/abs/1702.06972v1,http://arxiv.org/pdf/1702.06972v1,Approximations of the Restless Bandit Problem,"The multi-armed restless bandit problem is studied in the case where the
pay-offs are not necessarily independent over time nor across the arms. Even
though this version of the problem provides a more realistic model for most
real-world applications it cannot be optimally solved in practice since it is
known to be PSPACE-hard. The objective of this paper is to characterize special
sub-classes of the problem where good approximate solutions can be found using
tractable approaches. Specifically it is shown that in the case where the
joint distribution over the arms is $\varphi$-mixing and under some conditions
on the $\varphi$-mixing coefficients a modified version of UCB can prove
optimal. On the other hand it is shown that when the pay-off distributions are
strongly dependent simple switching strategies may be devised which leverage
the strong inter-dependencies. To this end an example is provided using
Gaussian Processes. The techniques developed in this paper apply more
generally to the problem of online sampling under dependence.",Steffen Grunewalder|Azadeh Khaleghi,math.ST|cs.LG|math.PR|stat.ML|stat.TH
